Iron Man 2, freeform, 293
Tony Stark (mentioned) - Freeform, freeform, 557
Consensual, freeform, 68744
Mentions of Violence, freeform, 472802
Harems, freeform, 6428
Dirty Thoughts, freeform, 5106
Shooting Guns, freeform, 1668
Bodhi Rook, character, 3278
Chirrut Îmwe/Baze Malbus, relationship, 1458
Baze Malbus, character, 2387
Chirrut Îmwe, character, 2460
Orson Krennic, character, 1245
Chris Colfer/Darren Criss, relationship, 1518
Chris Colfer, character, 1365
Darren Criss, character, 1321
Thorin, character, 19638
Gandalf, character, 8871
Legolas, character, 12784
Elrond, character, 9019
Sauron, character, 4369
Smaug, character, 1733
Protective Sam Wilson, freeform, 796
Maria Rambeau, character, 1279
Protective Frigga (Marvel), freeform, 216
Parent Frigga (Marvel), freeform, 428
BAMF Frigga (Marvel), freeform, 172
Bad Decisions, freeform, 4697
Good Loki (Marvel), freeform, 1854
Loki (Marvel) Needs a Hug, freeform, 4585
Asgardian Culture (Marvel), freeform, 162
Second Chances, freeform, 5683
Patrick Stump/Brendon Urie, relationship, 243
Private School, freeform, 488
Anxiety Disorder, freeform, 7803
Rule 63, freeform, 6100
Веном, character, 6245
Эдди Брок, character, 5758
Юмор, freeform, 507939
нецензурная лексика, freeform, 0
Alternate Universe - Pre-Canon, freeform, 2670
Avengers Team & Peter Parker, relationship, 2939
Peter Parker & Natasha Romanov, relationship, 1694
Hurt Alec Lightwood, freeform, 1250
Tiberius Blackthorn/Kit Rook, relationship, 719
Aline Penhallow, character, 880
Tiberius Blackthorn, character, 849
Kit Rook, character, 852
Magic Revealed, freeform, 7956
Mendou Shutarou, character, 48
Moroboshi Ataru, character, 108
Lum (Urusei Yatsura), character, 111
Ran (Urusei Yatsura), character, 0
Lum/Moroboshi Ataru, relationship, 56
Miyake Shinobu, character, 51
Damon Salvatore, character, 6491
Kravitz/Taako (The Adventure Zone), relationship, 2727
Taako (The Adventure Zone), character, 5978
Kravitz (The Adventure Zone), character, 3000
Magnus Burnsides, character, 3836
Lup (The Adventure Zone), character, 3775
Magnus Burnsides/Taako, relationship, 546
The Director | Lucretia, character, 2667
Barry Bluejeans, character, 2880
Baji Keisuke, character, 4010
Hanemiya Kazutora, character, 3128
Matsuno Chifuyu, character, 4661
Draken | Ryuuguuji Ken, character, 4528
Mikey | Sano Manjirou/Takemitchy | Hanagaki Takemichi, relationship, 2753
Hanma Shuji, character, 1778
Two Shot, freeform, 3293
Haitani Rindou, character, 2151
Mitsuya Takashi, character, 3048
Haitani Ran, character, 2299
Veronica Santangelo, character, 616
Post-Game(s), freeform, 10236
Reflection, freeform, 10575
Paladin Danse (Fallout), character, 2453
Preston Garvey, character, 1806
Teal'c (SG-1), character, 6374
Danny Fenton, character, 10051
Harry Potter - Freeform, freeform, 0
snarry, freeform, 0
Igor Karkaroff, character, 478
Bisexual Remus Lupin, freeform, 1772
Harry Potter/Tom Riddle | Voldemort, relationship, 10238
Loss of Parent(s), freeform, 4664
BAMF Magnus Bane, freeform, 689
Fujiki Yuusaku, character, 1863
Homura Takeru, character, 558
Ai | Ignis, character, 798
Kogami Ryoken, character, 1273
Revolver | Kougami Ryouken, character, 1273
Molly Hooper/Sherlock Holmes, relationship, 8247
CT-7567 | Rex/Anakin Skywalker, relationship, 457
Varian (Disney), character, 3011
Implied Childhood Sexual Abuse, freeform, 3376
Eugene Fitzherbert | Flynn Rider, character, 3769
Ray Kowalski, character, 4458
Benton Fraser, character, 5225
Benton Fraser/Ray Kowalski, relationship, 5002
Asexuality, freeform, 36160
Sakurazuka Seishirou/Sumeragi Subaru, relationship, 737
Sakurazuka Seishirou, character, 724
Sumeragi Subaru, character, 840
Sumeragi Hokuto, character, 289
Terezi Pyrope, character, 7789
Sollux Captor, character, 7852
Vriska Serket, character, 6693
Eridan Ampora, character, 6758
Rose Lalonde, character, 12926
Post-Star Wars: Rebels, freeform, 264
Xenophobia, freeform, 1460
Relationship Reveal, freeform, 2315
Protective Wade Wilson, freeform, 561
References to Norse Religion & Lore, freeform, 2628
Peach-hime | Peach Toadstool, character, 2086
Elijah Mikaelson, character, 5227
My First AO3 Post, freeform, 11160
Female Shepard (Mass Effect), character, 14241
Sonya Blade, character, 478
Forced Pregnancy, freeform, 5349
羊凡 - Relationship, relationship, 1238
Eliwood (Fire Emblem), character, 343
Ninian (Fire Emblem), character, 196
Hector (Fire Emblem), character, 361
Lyndis (Fire Emblem), character, 473
My Unit | Reflet | Robin, character, 3949
Nakamoto Yuta, character, 10435
Community: disney_kink, freeform, 599
Harry Potter was Raised by Other(s), freeform, 850
Lactation Kink, freeform, 5159
Calypso (Percy Jackson), character, 1451
Nico di Angelo/Percy Jackson, relationship, 2963
Hazel Levesque/Frank Zhang, relationship, 2570
Hazel Levesque, character, 6471
Frank Zhang, character, 5067
Jason Grace/Piper McLean, relationship, 3052
yet - Freeform, freeform, 0
Resurrected Wilbur Soot, freeform, 1749
sorta - Freeform, freeform, 0
Niki | Nihachu & Wilbur Soot, relationship, 1881
Camila Cabello/Lauren Jauregui, relationship, 575
Camila Cabello, character, 700
Lauren Jauregui, character, 726
Ally Brooke, character, 412
Dinah Jane Hansen, character, 438
Normani Kordei, character, 461
Instant Attraction, freeform, 0
Alpha Kim Namjoon | RM, freeform, 3157
Alpha Min Yoongi | Suga, freeform, 2821
Kim Namjoon | RM/Min Yoongi | Suga, relationship, 7125
Edmund Pevensie, character, 2730
Peter Pevensie, character, 2274
Susan Pevensie, character, 2784
Sister-Sister Relationship, freeform, 3260
3 Sentence Ficathon, freeform, 1380
Aaron Hotchner, character, 15228
Futa on Female, freeform, 0
Deepthroat, freeform, 18554
facefuck, freeform, 0
Omovember, freeform, 513
Arachnophobia, freeform, 930
Pee shy, freeform, 0
Omovember 2021, freeform, 70
this is embarrassingly similar to that one scene in fifty shades, freeform, 0
don't look at me, freeform, 0
Dom Peter Parker, freeform, 161
Sub Michelle Jones, freeform, 0
typical spicysag fic, freeform, 0
journalist mj, freeform, 0
ceo peter, freeform, 0
Peter Parker doesn't hold back, freeform, 0
Post tfatws, freeform, 629
Slight horror aspect, freeform, 72536
Semi Graphic Depictions of Violence, freeform, 0
Confused Zemo, freeform, 0
Unintentional Self Harm, freeform, 0
(it is very light), freeform, 0
Zemo in the Raft, freeform, 0
Zemo having Nightmares, freeform, 0
they're about Bucky, freeform, 0
based off a winterbaron prompt, freeform, 0
Fire Escape Scene from another way to fly, freeform, 0
Steve's a sweetheart and the boyfriend we all need, freeform, 0
Edge Play, freeform, 0
CNC, freeform, 0
just regular fluffy sex, freeform, 0
Read the warnings please, freeform, 0
smutvember, freeform, 0
Vision tops, freeform, 0
Marvel 616/MCU Crossover, freeform, 609
Black Widow (Movie 2021) - Freeform, freeform, 58
Pre-Black Widow (Movie 2021), freeform, 68
Tony Stark is slowly becoming the kids dad, freeform, 251
Trust me he's halfway there, freeform, 0
Pre-Spider-Man: Homecoming, freeform, 250
Comfortember 2021, freeform, 186
Angry Peter, freeform, 233
Flash Thompson Being A Jerk, freeform, 736
Cornered in a hallway, freeform, 0
David Alleyne/Tommy Shepherd, relationship, 300
Logan/Scott Summers, relationship, 1227
Jean Grey/Ororo Munroe, relationship, 85
Esme Cuckoo/Lorna Dane, relationship, 22
Pietro Maximoff/Kurt Wagner, relationship, 191
Kitty Pryde/Illyana Rasputin, relationship, 231
John Allerdyce/Bobby Drake, relationship, 488
Esme Cuckoo, character, 86
Lorna Dane, character, 1234
Marcos Diaz (The Gifted), character, 234
Viv (Marvel), character, 172
Talia Wagner, character, 58
Luna Maximoff, character, 171
Daken Akihiro, character, 687
Illyana Rasputin, character, 773
John, character, 247252
Hellfire Gala, freeform, 24
Darcy Lewis/Monica Rambeau - background, relationship, 50
James "Bucky" Barnes/Sam Wilson - background, relationship, 9535
Fat Thor, freeform, 133
James "Bucky" Barnes/Loki/Steve Rogers, relationship, 66
Loki & Mobius M. Mobius, relationship, 923
Original Female Character (minor), character, 257487
TVA, freeform, 446
Established Loki/Bucky, freeform, 0
Established Loki/Steve Rogers, freeform, 0
Minor Hunter B-15/Sylvie (Loki TV), freeform, 0
Shapeshifter Loki (Marvel), freeform, 344
Asexual Tony Stark, freeform, 123
Romantic Tony Stark, freeform, 0
Internalized Acephobia, freeform, 967
Aphobia, freeform, 0
Loki/Steve Rogers, relationship, 1423
Jarvis (Iron Man movies)/Tony Stark, relationship, 476
Frigga | Freyja/Heimdall (Marvel), relationship, 0
Loki needs therapy, freeform, 59
loki gets therapy, freeform, 23
original therapist character - Freeform, freeform, 0
mention of Thanos, freeform, 153
Wanda Maximoff/Natasha Romanov, relationship, 2202
Doubt, freeform, 14388
this got out of hand, freeform, 0
Author regrets nothing, freeform, 24647
Slight T'challa/Original Female character, freeform, 0
Just to see if Bucky and or Steve really like her, freeform, 0
because he is T'challa and awesome, freeform, 64
She's Falcon's mixed cousin, freeform, 0
Nola girl too, freeform, 0
C'mon, freeform, 0
I had to add New Orleans somehow to the universe!, freeform, 0
it's Anthony Mackie's hometown!, freeform, 0
blah blah blah, freeform, 0
and maybe some super soldier sex!, freeform, 0
OFC has slight PTSD, freeform, 0
Surprise Characters - Freeform, freeform, 0
Sam Wilson & Sarah Wilson, relationship, 322
Sarah Wilson & James "Bucky" Barnes, relationship, 237
The Falcon and the Winter Soldier - Freeform, freeform, 0
for reader, freeform, 0
Miss Minutes (Loki TV), character, 180
Casey (Loki TV), character, 344
they're in love, freeform, 0
Bucky Barnes x Reader, relationship, 14100
Experimentation, freeform, 18176
a little bit, freeform, 0
Reader Has Powers, freeform, 0
Antoine Triplett, character, 2448
Spirits, freeform, 5107
Wanda Maximoff/Original Female Character(s), relationship, 257
Bang Chan (Stray Kids), character, 23499
Fandom Kombat 2022, freeform, 4953
Sad Kim Namjoon | RM, freeform, 344
Bofur, character, 5496
Glóin, character, 2866
Óin, character, 2903
Bifur, character, 3010
Bombur, character, 3046
Balin, character, 5498
Dori, character, 3631
Ori - Character, character, 5175
Morinaga Tetsuhiro/Tatsumi Souichi, relationship, 100
Morinaga Tetsuhiro, character, 90
Tatsumi Souichi, character, 93
Based on a The Front Bottoms Song, freeform, 25
cursed house, freeform, 0
Draco Malfoy/Original Female Character(s), relationship, 1888
Euphemia Potter, character, 2635
Fleamont Potter, character, 2455
Severus Snape/Original Female Character(s), relationship, 1675
Severus Snape & Reader, relationship, 201
Bartemius Crouch Sr., character, 640
Past Attempted Rape/Non-Con, freeform, 896
Night, freeform, 6558
School, freeform, 131072
Cormac McLaggen, character, 1253
Salazar Slytherin, character, 1651
Alternate Universe - Circus, freeform, 1499
Jim Morita, character, 1147
Gabe Jones, character, 1295
Timothy "Dum Dum" Dugan, character, 1751
Jacques Dernier, character, 842
James Montgomery Falsworth, character, 954
Awesome Howling Commandos, freeform, 198
Pre-War, freeform, 2538
Guido Mista, character, 8315
Kujo Jolyne, character, 3233
Jonathan Joestar, character, 4200
Joseph Joestar, character, 7037
Kakyoin Noriaki/Kujo Jotaro, relationship, 5636
Kakyoin Noriaki, character, 7998
Midoriya Izuku & Uraraka Ochako, relationship, 3940
technically, freeform, 0
Midoriya Izuku-centric, freeform, 1471
Omega Kaminari Denki, freeform, 651
Jirou Kyouka/Yaoyorozu Momo, relationship, 5860
Kirishima Eijirou/Midoriya Izuku, relationship, 2809
Big Bad Wolf (Little Red Riding Hood - Fairy Tale), character, 326
Big Bad Wolf/Little Red Riding Hood (Little Red Riding Hood - Fairy Tale), relationship, 168
Deacon (Fallout), character, 1902
Original Universe, freeform, 3115
Choi Youngjae, character, 5419
Im Jaebum | JB, character, 8981
Kim Yugyeom, character, 6722
Social Issues, freeform, 1081
Harry Hart | Galahad/Merlin, relationship, 1226
Gary "Eggsy" Unwin, character, 8173
Merlin (Kingsman), character, 5737
Harry Hart | Galahad, character, 7653
Harry Hart | Galahad/Gary "Eggsy" Unwin, relationship, 5511
Roxy Morton | Lancelot, character, 3208
SEVENTEEN Ensemble, character, 3213
Kim Dongyoung | Doyoung, character, 11941
Seo Youngho | Johnny, character, 15696
Jung Yoonoh | Jaehyun, character, 15231
Jeon Wonwoo, character, 13015
Alternate Universe - Demons, freeform, 5085
Episode: s01e02 The Star-Spangled Man, freeform, 71
pretty much the opposite of a fix-it, freeform, 0
Momota Kaito/Oma Kokichi/Saihara Shuichi, relationship, 235
Kuma | Teddie (Persona Series), character, 1140
Dojima Nanako, character, 940
Adachi Tohru, character, 1105
POV John Watson, freeform, 1989
Klein Moretti, character, 1441
克莱恩, character, 1441
Bodyswap, freeform, 7764
I Love You, freeform, 4339
Gavin Free, character, 8876
Wilbur Soot/Reader, relationship, 573
Eddy Chen/Brett Yang, relationship, 3094
Eddy Chen & Brett Yang, relationship, 1041
Eddy Chen, character, 3145
Brett Yang, character, 3184
Arthur Pendragon, character, 39555
Arthur, character, 85008
Gwen/Arthur Pendragon (Merlin), relationship, 3878
Lydia Martin/Stiles Stilinski, relationship, 4650
Non-Consensual Blow Jobs, freeform, 2495
Doom Patrol Ensemble, character, 0
Cliff Steele, character, 206
Hurt Bruce Wayne, freeform, 477
Artemis of Bana-Mighdall, character, 631
The Homelander | John, character, 1191
Billy Butcher, character, 1111
Hughie Campbell, character, 889
Arthur Fleck/You, relationship, 407
Arthur Fleck/Original Female Character(s), relationship, 111
Arthur Fleck/Original Character(s), relationship, 65
Joker (DCU)/Reader, relationship, 455
Dick Grayson/Damian Wayne, relationship, 1174
Sappy, freeform, 9611
Dick Grayson/Bruce Wayne, relationship, 2473
Spies & Secret Agents, freeform, 14415
Gross, freeform, 1943
Rude (Compilation of FFVII), character, 2612
Cid Highwind, character, 1754
Lee Seokmin | DK, character, 8342
Lee Jihoon | Woozi, character, 11714
Surprises, freeform, 14219
Joan Watson, character, 2255
Klaus Mikaelson, character, 8888
James Moriarty, character, 14245
Sith!Obi-Wan Kenobi, character, 40392
not safe for work, freeform, 0
dark!Obi-Wan Kenobi, freeform, 323
Sith!Obi-Wan Kenobi - Freeform, freeform, 777
dark!fic, freeform, 74290
order 66 & RotS canon violence, freeform, 144949
oral & rough sex, freeform, 0
Obsessiveness, freeform, 0
blasphemous use of the force, freeform, 3051
religion kink? (I guess? trying to cover my bases here), freeform, 0
proofreading? what's that?, freeform, 0
lets be honest here, freeform, 0
Demon Kylo Ren, freeform, 150
Necomancer Kira, freeform, 0
Poe Dameron/Reader, relationship, 1172
Poe Dameron & Reader, relationship, 271
Poe Dameron/You, relationship, 1214
Leia Organa (mentioned), character, 28488
CT-27-5555 | Fives | ARC-5555/Original Character(s), relationship, 103
just let me live, freeform, 0
Kylux Summer Fest, freeform, 32
Budding Love, freeform, 2194
pre-tros, freeform, 388
I basically tried to stop TROS from happening, freeform, 0
Kylo Ren is back to his senses, freeform, 0
Hux does not trust him, freeform, 0
Grand Marshal Armitage Hux, freeform, 80
Heat Stroke, freeform, 836
For romantic tropes purposes only, freeform, 0
Hurt Armitage Hux, freeform, 117
Kylo Ren Redemption, freeform, 1087
World Between Worlds, freeform, 316
Ben and Rey connect, freeform, 0
romantic, freeform, 596298
Rey is determined to find Ben, freeform, 0
Redeemed Ben Solo, freeform, 1596
Everyone wants to know where Rey is, freeform, 0
Belonging, freeform, 535
Rey finds her home, freeform, 0
lots of secret kissing in the woods, freeform, 0
Ben caring for Rey, freeform, 0
Rey saves Ben, freeform, 0
beheadings, freeform, 2188
Ben Solo must fight his demons, freeform, 0
sex but romantic, freeform, 0
Rey and Ben are the biggest nerds in the galaxy, freeform, 0
except with a lightsaber, freeform, 0
Obi-Wan Kenobi (mentioned), character, 40393
Han Solo/Reader, relationship, 86
Han Solo & Reader, relationship, 25
future relationship - Relationship, relationship, 0
Shmi Skywalker & Ahsoka Tano, relationship, 0
you will see, freeform, 0
we try our best, freeform, 0
Force Shenanigans, freeform, 302
pilot chapter, freeform, 0
Post-Star Wars: The Phantom Menace, freeform, 407
(fake) Obi-Wan Kenobi/Mace Windu, relationship, 83
(mentioned) Mace Windu, character, 6200
Rumors, freeform, 4960
Obi-Wan Kenobi is trolling, freeform, 44
Hego Damask | Darth Plagueis, character, 515
Grace Harper/Dani Ramos, relationship, 263
Grace Harper, character, 272
Dani Ramos, character, 286
Sarah Connor, character, 729
FPF, freeform, 0
RPF, freeform, 8195
Lindir (Tolkien), character, 1521
Keiko O'Brien, character, 658
Worf (Star Trek:TNG/DS9), character, 1425
Kira Nerys, character, 2586
Dr. Nefarious, character, 170
Captain Qwark, character, 143
Oral Fixation, freeform, 6475
Josie Saltzman, character, 4307
Sebastian (Legacies), character, 152
Consensual Infidelity, freeform, 1426
Sad Clay | Dream (Video Blogging RPF), freeform, 1092
Elizabeth Webber, character, 450
Jason Morgan, character, 607
Kim Mingyu, character, 13139
Choi Seungcheol | S.Coups, character, 12105
Chidouin Sara, character, 1410
Original Hiyori Sou | Midori, character, 684
Hiyori Sou | Tsukimi Shin, character, 1417
Captain Hook | Killian Jones/Emma Swan, relationship, 11409
Jean Pierre Polnareff, character, 4409
Fuji Shuusuke/Tezuka Kunimitsu, relationship, 1396
Fuji Shuusuke, character, 2268
Tezuka Kunimitsu, character, 2654
Echizen Ryouma, character, 1287
Vera Claythorne/Philip Lombard, relationship, 84
Philip Lombard, character, 123
Vera Claythorne, character, 110
Philip Lombard/Reader, relationship, 0
Male Dovahkiin | Dragonborn, character, 1614
My Unit | Byleth, character, 15269
Gerome/My Unit | Reflet | Robin/Serge | Cherche, relationship, 0
Gerome (Fire Emblem), character, 499
Serge | Cherche, character, 333
Time (Linked Universe), character, 3679
Bedroom Sex, freeform, 2049
Alphys (Undertale), character, 9988
Grillby (Undertale), character, 4225
Prisoner of War, freeform, 1726
Post Reichenbach, freeform, 6819
Classical Music, freeform, 3112
Peeta Mellark, character, 7103
221B Ficlet, freeform, 2752
Wanda Maximoff & Natasha Romanov, relationship, 1054
Matt Murdock & Natasha Romanov, relationship, 65
Blind Mag | Magdalene Defoe, character, 81
Pavi Largo, character, 123
Amber Sweet, character, 169
Luigi Largo, character, 117
Kaidan Alenko/Male Shepard, relationship, 2448
Erza Scarlet, character, 4967
Wendy Marvell, character, 2282
Happy (Fairy Tail), character, 2236
Rinwell (Tales of Arise), character, 106
no underage sex but hermione is 18, freeform, 0
Alice Shafiq, character, 4236
Ajax Meadowes, character, 0
Philippe Pettigrew, character, 0
Maybelle Gastrell, character, 0
Hermine Granger, character, 113429
Ronald Weasley, character, 72854
Wayne Hopkins, character, 92
Petunia Evans Dursley, character, 5455
Hannah Abbott, character, 2744
Graphic Violence, freeform, 472830
Dubious Ethics, freeform, 2205
Aunt/Nephew Incest, freeform, 539
Ryan Bergara/Shane Madej, relationship, 3352
Koopa | Bowser, character, 1626
Sexual Harassment, freeform, 7174
Thomas Raith, character, 522
Mark "Rent Boy" Renton/Simon "Sick Boy" Williamson, relationship, 146
Simon "Sick Boy" Williamson, character, 150
Mark "Rent Boy" Renton, character, 163
Daniel "Spud" Murphy, character, 62
Francis "Franco" Begbie, character, 60
Eliott Demaury/Lucas Lallemant, relationship, 1793
Eliott Demaury, character, 1703
Lucas Lallemant, character, 1695
Alternate Universe - No Curses (Jujutsu Kaisen), freeform, 1983
Vaginal, freeform, 165599
Ben Solo/Reader, relationship, 604
Espresso Cookie (Cookie Run), character, 1329
The Avengers Are Good Bros, freeform, 951
Frank Castle/Maria Castle, relationship, 140
Maria Castle, character, 239
Lisa Castle, character, 165
Frank Castle Jr., character, 150
Marcy Wu, character, 4572
Anne Boonchuy, character, 4751
Sasha Waybright, character, 4320
Sprig Plantar, character, 1615
Anne Boonchuy/Marcy Wu, relationship, 1545
Kinktober 2017, freeform, 1077
Clementine (Walking Dead Video Game), character, 1937
Luke (Walking Dead Video Game), character, 242
Jiang Yuelou/Chen Yuzhi, relationship, 256
Jiang Yuelou, character, 258
Chen Yuzhi, character, 258
Chen Yuzhi/Jiang Yuelou, relationship, 256
Yu Tangchun, character, 57
Zhan Junbai, character, 89
Zhan Junbai/Yu Tangchun, relationship, 47
Angella (She-Ra), character, 1663
Boypussy Park Jimin (BTS), freeform, 731
Boypussy, freeform, 6226
Kiba (Wolf's Rain), character, 84
Toboe (Wolf's Rain), character, 83
Tsume (Wolf's Rain), character, 91
Hige (Wolf's Rain), character, 69
Blue (Wolf's Rain), character, 37
Cheza (Wolf's Rain), character, 38
Adult Peter Parker, freeform, 1509
Hardbroom (Worst Witch), character, 1915
Amelia Cackle | Ada Cackle, character, 1077
Ada Cackle/Hecate Hardbroom, relationship, 703
Hecate Hardbroom, character, 1915
Amelia Cackle | Ada Cackle/Hardbroom, relationship, 703
Takahashi Kenshi, character, 259
Shang Tsung, character, 277
Kuai Liang | Sub-Zero, character, 736
Hanzo Hasashi | Scorpion, character, 753
Erron Black, character, 352
Kung Lao, character, 356
Dante/Nero (Devil May Cry), relationship, 1181
Dante/Vergil (Devil May Cry), relationship, 3617
Nero (Devil May Cry), character, 5385
Vergil (Devil May Cry), character, 7200
Amputation, freeform, 8681
Hogwarts Third Year, freeform, 662
Oleksiy Arestovych, character, 121
Volodymyr Zelenskyy, character, 202
Luke Skywalker/Han Solo, relationship, 1509
Venom Symbiote Loves Eddie Brock, freeform, 333
Eddie Brock Loves Venom Symbiote, freeform, 259
Aemond "One-Eye" Targaryen, character, 4712
Lucerys Velaryon (Son of Rhaenyra), character, 3051
Aegon II Targaryen, character, 3228
Helaena Targaryen, character, 2521
Alicent Hightower, character, 4016
Rhaenyra Targaryen, character, 5308
Daemon Targaryen, character, 4455
Jacaerys Velaryon, character, 2460
Ice Cream, freeform, 4877
Seemingly unrequited love, freeform, 19947
ice cream parlour, freeform, 579
gelato, freeform, 0
Summer Fling, freeform, 2802
Rating may go up, freeform, 17218
Rey goes on casual coffee dates with other people because she is bored, freeform, 0
But that's all lol, freeform, 0
Ben makes gelato, freeform, 0
Gelato Parlour, freeform, 0
college dorm party, freeform, 0
rey and ben are socially inept, freeform, 0
social butterfly rose tico, freeform, 0
poe and ben are besties, freeform, 100
ben like realllllly hates parties, freeform, 0
ben might be slightly autistic and he Hates Touching, freeform, 0
Protective Rey (Star Wars), freeform, 259
ben and Rey are lonely, freeform, 0
really this is so fluffy with sugary sweetness you'll get a toothache, freeform, 101838
Cal Kestis & Trilla Suduri | Second Sister, relationship, 35
Trilla Suduri | Second Sister, character, 384
Trilla Suduri | Second Sister Lives, freeform, 26
The Jedi Diaspora, freeform, 0
Trans, freeform, 123738
Pearl (Splatoon), character, 1183
Marina (Splatoon), character, 1213
Aloha (Splatoon), character, 385
Jaal Ama Darav/Female Ryder | Sara, relationship, 588
Female Ryder | Sara, character, 2600
Male Ryder | Scott, character, 1687
Jaal Ama Darav, character, 1163
Reyes Vidal, character, 1171
Liam Kosta, character, 828
Vetra Nyx, character, 860
Peebee (Mass Effect), character, 693
Cora Harper, character, 696
Male Shepard (Mass Effect), character, 4363
Garrus Vakarian, character, 9137
Haymitch Abernathy/Effie Trinket, relationship, 1195
Haymitch Abernathy, character, 4116
Katniss Everdeen/Peeta Mellark, relationship, 6236
Protective Technoblade (Video Blogging RPF), freeform, 4365
Parent Phil Watson (Video Blogging RPF), freeform, 12961
Poppy Balfour/Kieran Contou/Casteel Da'Neer, relationship, 35
Poppy Balfour, character, 187
Kieran Contou, character, 140
Casteel Da'Neer, character, 181
Poppy Balfour/Casteel Da'Neer, relationship, 171
Park Jimin Has a Vagina (BTS), freeform, 328
Established Jeon Jungkook/Park Jimin, freeform, 600
Im Changkyun | I.M, character, 6673
In Public, freeform, 70203
Kíli/Tauriel, relationship, 2443
Sakuraba Neku, character, 1592
Kanade Rindo/Mikagi "Haz" Hazuki, relationship, 84
Kanade Rindo, character, 415
Mikagi "Haz" Hazuki, character, 193
Post-Shin Subarashiki Kono Sekai | NEO: The World Ends With You, freeform, 412
Top Thor (Marvel), freeform, 605
Madelyn Stillwell, character, 331
Billy Butcher/The Homelander | John, relationship, 228
Han Seungwoo/Kang Seungsik, relationship, 286
Han Seungwoo, character, 1760
Kang Seungsik, character, 584
Heo Chan, character, 337
Do Hanse, character, 365
Choi Byungchan, character, 615
Jeon Jungkook/Kim Seokjin | Jin, relationship, 7509
Wade Wilson Loves Peter Parker, freeform, 327
Peter Parker Loves Wade Wilson, freeform, 242
Dojima Ryotaro, character, 977
Tavros Nitram, character, 4102
John Egbert, character, 14513
Jade Harley, character, 8829
Dave Strider, character, 22091
Kanaya Maryam, character, 8800
Karkat Vantas, character, 18511
Gamzee Makara, character, 6810
Nepeta Leijon, character, 4714
Equius Zahhak, character, 4029
Dirk Strider, character, 9698
dom reader, freeform, 0
Mentions of Death, freeform, 77764
Ethan Hunt, character, 1582
William Brandt, character, 1110
Grant Ward, character, 6753
Benji Dunn/Ethan Hunt, relationship, 575
Benji Dunn, character, 1240
Regina George, character, 615
Gretchen Wieners, character, 355
Karen Smith (Mean Girls), character, 338
Cady Heron/Janis Ian | Janis Sarkisian, relationship, 312
Regina George/Janis Ian | Janis Sarkisian, relationship, 278
Janis Ian | Janis Sarkisian, character, 727
Damian Leigh | Damian Hubbard, character, 464
Cady Heron, character, 596
Regina George/Cady Heron, relationship, 78
Cho Seungyeon | Seungyoun, character, 1794
but theyre the student body so not super relevant, character, 0
Professors, freeform, 8965
thats right fuckers its the professor loki au, freeform, 101
a poorly conceived whodunnit amongst the students, freeform, 0
Webcams, freeform, 3449
Mentioned Steve Rogers, freeform, 445
Pre-Serum Steve Rogers/Reader, relationship, 7389
Platonic Bucky Barnes/Reader, relationship, 3235
Shy Steve Rogers, freeform, 215
flirty reader, freeform, 0
Tall Reader, freeform, 0
self depricating steve rogers, freeform, 0
Flirty Bucky, freeform, 189
Tony Stark is a good boyfriend, freeform, 231
Gift Art, freeform, 877
Graphic Format: GIF, freeform, 1710
Shorts (Clothing), freeform, 249
Peter Parker has a juicy booty, freeform, 0
Peter Parker's juicy 🍑, freeform, 0
Beta Bruce Banner, freeform, 110
Beta Natasha Romanov, freeform, 87
Rut Sickness, freeform, 0
Flying Carpets, freeform, 0
Inspired by Aladdin (sort of), freeform, 174
Michelle Jones/Shuri, relationship, 303
Peter Parker & Original Male Character(s), relationship, 221
Penny Parker - Freeform, freeform, 732
BAMF Penny parker, freeform, 0
BAMF Michelle Jones, freeform, 478
No Means No, freeform, 68
Song: Take a Hint (Victorious), freeform, 0
Singer Peter Parker, freeform, 44
Singer Penny Parker, freeform, 0
Penny Parker Needs No Man, freeform, 0
Protective Shuri (Marvel), freeform, 29
Sub Peter Parker, freeform, 377
Peter Parker smut, freeform, 0
sub!peter parker smut, freeform, 0
sub!peter parker/dom!reader, freeform, 0
sub peter parker smut, freeform, 0
peter parker with mommy kink, freeform, 0
Charles | Grian/Ryan | GoodTimesWithScar, relationship, 1583
Statement Fic (The Magnus Archives), freeform, 898
i dont know, freeform, 0
Dimitri Alexandre Blaiddyd/My Unit | Byleth, relationship, 3135
Dorothea Arnault, character, 4718
Bernadetta von Varley, character, 2780
Princess Leia (mentioned), character, 28488
Armitage Hux & Rey, relationship, 147
Phasma & Ben Solo, relationship, 0
Student Ben Solo, freeform, 90
Student Rey (Star Wars), freeform, 414
Rey and Hux are friends, freeform, 0
Slytherin Ben Solo, freeform, 0
Hufflepuff Rey, freeform, 0
Partners in Potions Class (Harry Potter), freeform, 57
Ben transferred to Hogwarts, freeform, 0
Hux is a good friend, freeform, 0
This is all very soft and fluffy, freeform, 0
Dagda (Shin Megami Tensei), character, 26
Nanashi (Shin Megami Tensei IV Apocalypse), character, 109
Flynn (Shin Megami Tensei), character, 168
Asahi (Shin Megami Tensei), character, 46
Bisexual Hermione Granger, freeform, 259
Bisexual Pansy Parkinson, freeform, 67
But only a little, freeform, 0
Discord: Festumsempra, freeform, 80
Dudley Dursley, character, 3951
Dudley Dursley's Wife, character, 72
