Works: 3498
Astra (Supergirl TV 2015) Lives, freeform, 3
Established Relationship, freeform, 181
Fluff, freeform, 525
Oswald Cobblepot/Edward Nygma, relationship, 7
Oswald Cobblepot, character, 10
Edward Nygma, character, 12
Post-Finale, freeform, 3
Fix-It, freeform, 18
Set during the limo episode, freeform, 3
like the title says, freeform, 3
Smut, freeform, 137
PWP, freeform, 11
Praise Kink, freeform, 31
Weight Issues, freeform, 3
body issues, freeform, 3
Injury issues, freeform, 3
Age Issues, freeform, 3
yes cobblepot has them all, freeform, 3
Body Worship, freeform, 24
lil bit of angst, freeform, 3
Hand Jobs, freeform, 53
Touch-Starved, freeform, 24
Episode: s05e12 The Beginning, freeform, 3
Sara Lance & Team Legends, relationship, 3
Sara Lance, character, 6
Oliver Queen, character, 27
Felicity Smoak, character, 9
Not Beta Read, freeform, 38
Self-Reflection, freeform, 5
Kinda, freeform, 10
Inner Dialogue, freeform, 3
Fear of Death, freeform, 4
Fear, freeform, 9
Short, freeform, 24
Post-Crisis on Infinite Earths Crossover Event (CW DC TV Universe), freeform, 3
part is set in Legends s4, freeform, 3
How Do I Tag, freeform, 15
I Don't Even Know, freeform, 12
Bad Ending, freeform, 6
Headcanon, freeform, 7
yep, freeform, 3
oliver's only mentioned, freeform, 3
Dialogue Light, freeform, 3
Short One Shot, freeform, 22
Wordcount: 100-1.000, freeform, 3
Dick Grayson & Jason Todd, relationship, 13
Jason Todd & Bruce Wayne, relationship, 12
Dick Grayson & Bruce Wayne, relationship, 5
Dick Grayson, character, 54
Alternative Perspective, freeform, 5
Hurt No Comfort, freeform, 33
Emotional Hurt, freeform, 13
Crying, freeform, 22
Tears, freeform, 3
Character Death, freeform, 45
everyones sad, freeform, 3
not even an ounce of happiness, freeform, 3
You've been warned, freeform, 3
Sad Ending, freeform, 9
dont worry I’ll make em happy later, freeform, 3
Father-Son Relationship, freeform, 11
Father Figures, freeform, 4
Hurt Dick Grayson, freeform, 3
Hurt Jason Todd, freeform, 4
Jason Todd Needs A Hug, freeform, 14
so does Dick, freeform, 3
Police Officer Dick Grayson, freeform, 3
Brothers, freeform, 5
Jason Todd is Robin, freeform, 4
Bruce Wayne Died, freeform, 3
for real this time, freeform, 3
Dick Grayson and Jason Todd are Siblings, freeform, 3
but dick and jason are gonna work through it, freeform, 3
So stay tuned, freeform, 3
i rewrote this too many times, freeform, 3
Hurts So Good, freeform, 3
hahahahha, freeform, 3
pls help-, freeform, 3
Jerome Valeska/Original Female Character(s), relationship, 3
Jerome Valeska/OC, relationship, 3
Jerome Valeska, character, 3
Original Character, character, 6
Joker, character, 4
Original Female Character, character, 9
Nothing but text messages, freeform, 3
stalker triggers, freeform, 3
slight harassment, freeform, 3
Arkham Asylum, freeform, 3
sweet in its weird way, freeform, 3
Cassandra Cain & Damian Wayne, relationship, 5
Dick Grayson & Damian Wayne, relationship, 8
Batfamily Members, character, 4
Supportive Dick Grayson, freeform, 3
Gender fluid Damian Wayne, freeform, 3
Because fuck gender rules, freeform, 3
Cass is a supportive sister, freeform, 3
Dick is a supportive brother, freeform, 3
Bruce is a supportive and tired dad, freeform, 3
Jason and Tim are there, freeform, 3
I kinda focused to much on Damian and Bruce that I forgot to make them present, freeform, 3
but they're there, freeform, 3
I swear, freeform, 5
Wally West/Original Female Character(s), relationship, 3
John Stewart/Katma Tui, relationship, 3
Wally West, character, 9
Original Female Character(s), character, 106
Hal Jordan, character, 17
Carol Ferris, character, 4
John Stewart, character, 3
Guy Gardner, character, 6
Kilowog (DCU), character, 4
Barry Allen, character, 31
Iris West, character, 12
Kaldur'ahm (DCU), character, 4
Arthur Curry (DCU), character, 4
Clone Roy Harper | Will Harper, character, 4
Artemis Crock, character, 3
J'onn J'onzz, character, 5
M'gann M'orzz, character, 4
Red Tornado, character, 3
The Guardians of Oa, character, 3
Friends to Lovers, freeform, 74
Slow Burn, freeform, 86
Team Bonding, freeform, 9
Alien Culture, freeform, 5
Post-Traumatic Stress Disorder - PTSD, freeform, 37
Implied/Referenced Child Abuse, freeform, 34
Implied/Referenced Mental Health Issues, freeform, 3
Fluff and Angst, freeform, 142
Romance, freeform, 173
Eventual Romance, freeform, 38
Teen Romance, freeform, 6
Green Lantern Corps - Freeform, freeform, 3
First Love, freeform, 12
Other Additional Tags to Be Added, freeform, 83
Clark Kent/Lois Lane, relationship, 8
Lois Lane, character, 11
Lex Luthor, character, 15
Lana Lang, character, 9
Chloe Sullivan, character, 17
Pete Ross, character, 3
Sam Lane, character, 4
Friendship, freeform, 78
Canon Related, freeform, 7
Love, freeform, 37
John Diggle, character, 4
Donna Smoak, character, 4
Quentin Lance, character, 4
Thea Queen, character, 4
Steve Rogers, character, 214
Natasha Romanov (Marvel), character, 89
Tony Stark, character, 149
Pepper Potts, character, 42
James "Rhodey" Rhodes, character, 25
Sam Wilson (Marvel), character, 61
Thor (Marvel), character, 44
James "Bucky" Barnes, character, 168
Clint Barton, character, 94
Bruce Banner, character, 33
Time Skips, freeform, 8
Domestic Fluff, freeform, 93
Husbands, freeform, 4
pure fluff, freeform, 5
theyre in love what can i say, freeform, 3
Nygmobblepot, freeform, 3
One Shot, freeform, 81
Post-Canon, freeform, 57
Bart Allen, character, 7
Science Experiments, freeform, 3
Coffee, freeform, 5
Soda, freeform, 2
Humor, freeform, 105
Crack, freeform, 27
Red Bull, freeform, 2
The Little Coffeemaker that Could, freeform, 2
Barbara Gordon/Bruce Wayne, relationship, 2
Rough Sex, freeform, 40
Creampie, freeform, 19
Age Difference, freeform, 49
Barry Allen/Iris West, relationship, 6
Barry Allen/Earth-2 Iris West, relationship, 2
Barry Allen & Earth-2 Barry Allen, relationship, 2
Iris West & Earth-2 Iris West, relationship, 2
Earth-2 Iris West, character, 2
Earth-2 (DCU), freeform, 2
Gift Giving, freeform, 3
Doppelganger, freeform, 2
Multiverse, freeform, 8
Barry Allen is The Flash, freeform, 2
Missing Scene, freeform, 13
Earth-2 lives, freeform, 2
Community: fandomweekly, freeform, 2
Jim Gordon, character, 5
Roman Sionis, character, 8
Selina Kyle, character, 7
Vicki Vale, character, 2
POV First Person, freeform, 18
Politics, freeform, 9
Police, freeform, 6
Drugs, freeform, 12
Corruption, freeform, 6
gentrification, freeform, 2
an attempt to slowly make Batman not fascist, freeform, 2
click the kudos button to send bad vibes to Frank Miller, freeform, 2
Merlin/Mordred (Merlin), relationship, 2
Merlin (Merlin), character, 18
Mordred (Merlin), character, 5
Gaius (Merlin), character, 5
Angst, freeform, 387
Developing Relationship, freeform, 23
Merlin/Arthur Pendragon (Merlin), relationship, 9
Merlin & Morgana (Merlin), relationship, 1
Morgana (Merlin), character, 3
Arthur Pendragon (Merlin), character, 15
Art, freeform, 9
Serious Injuries, freeform, 7
Broken Bones, freeform, 8
Hurt Merlin, freeform, 1
Accidents, freeform, 4
Canon Era, freeform, 5
Blood, freeform, 39
Protective Arthur, freeform, 1
Suitable for remix, freeform, 1
Gaius' Eyebrow, character, 1
Murder, freeform, 32
edgar allan poe - Freeform, freeform, 2
Tell-Tale Heart, freeform, 1
Crazy, freeform, 1
Insanity, freeform, 2
Madness, freeform, 1
Eyebrow, freeform, 1
Horror, freeform, 23
Ygraine de Bois/Uther Pendragon (Merlin), relationship, 1
Uther Pendragon / Vivienne, relationship, 1
Uther Pendragon - mentioned, character, 1
Ygraine de Bois (Merlin), character, 1
Morgana - mentioned, character, 1
Balinor - mentioned, character, 1
Nimueh - mentioned, character, 1
Gaius - mentioned, character, 1
Portrait, freeform, 2
oval portrait, freeform, 1
Infidelity, freeform, 10
Diary, freeform, 1
Discovery, freeform, 2
sad Arthur, freeform, 1
King - Freeform, freeform, 1
prince - Freeform, freeform, 1
Queen - Freeform, freeform, 2
manservant, freeform, 1
magic cure, freeform, 1
Arthur's origin, freeform, 1
secret of Arthur's birth revealed, freeform, 1
Vampires, freeform, 12
Cemetery, freeform, 2
Blood Drinking, freeform, 13
Temporary Character Death, freeform, 14
Halloween, freeform, 13
Swearing, freeform, 18
Additional Warnings In Author's Note, freeform, 6
Alternate Universe - Canon, freeform, 7
Alternate Universe - Childhood Friends, freeform, 4
Childhood Friends, freeform, 10
Partners to Lovers, freeform, 2
Arranged Marriage, freeform, 11
Knights of the Round Table (Merlin), character, 1
Modern Era, freeform, 3
Gwen (Merlin), character, 3
Morgause (Merlin), character, 1
Merlin, character, 1
Once and Future King, freeform, 1
Immortal Merlin, freeform, 1
angsty, freeform, 2
Angst and Hurt/Comfort, freeform, 45
Tissue Warning, freeform, 1
Merlin/Arthur Pendragon, relationship, 1
Uther Pendragon (Merlin), character, 1
Gwaine (Merlin), character, 3
Percival (Merlin), character, 1
Leon (Merlin), character, 1
Elyan (Merlin), character, 1
random visiting King who I based vaguely on Robert Baratheon, character, 1
Oral Sex, freeform, 68
Anal Sex, freeform, 113
mildy dubious consent at the start but soon becomes enthusiastic consent, freeform, 1
attempted non-con but don't worry he gets rescued, freeform, 1
Lots of kissing, freeform, 1
Outdoor Sex, freeform, 1
Sex In A Cave, freeform, 1
sex all over the castle and grounds basically, freeform, 1
Idiots in Love, freeform, 39
Merlin (Merlin)/Original Male Character(s), relationship, 1
Gwaine/Merlin (Merlin), relationship, 1
Gwaine/Merlin/Arthur Pendragon (Merlin), relationship, 1
Original Male Character(s), character, 74
Bondage, freeform, 25
Rimming, freeform, 11
Threesome - M/M/M, freeform, 12
Merlin is a Little Shit, freeform, 1
Bottom Merlin, freeform, 1
Merlin likes to be used, freeform, 1
Merlin is slutty, freeform, 1
not trying to slutshame here it's just a little kink of mine, freeform, 1
whore as a slur, freeform, 1
Punishment, freeform, 7
this relationship moves from 0 to 100 instantly i'm very sorry, freeform, 1
Fluff and Smut, freeform, 50
chapter 2 is just pure schmoop, freeform, 1
Commitment, freeform, 1
Will (Merlin), character, 1
Alternate Universe - College/University, freeform, 50
Flirting, freeform, 26
Falling In Love, freeform, 51
Shovel-Murderers, freeform, 1
Short & Sweet, freeform, 24
Height Differences, freeform, 1
Galahad/Tristan (King Arthur 2004), relationship, 1
Tristan (King Arthur 2004), character, 1
Galahad (King Arthur 2004), character, 1
Bors (King Arthur 2004), character, 1
Gawain (King Arthur 2004), character, 1
Lancelot (King Arthur 2004), character, 1
Arthur Castus, character, 1
Vanora (King Arthur 2004), character, 1
Galahad loves Tristan, freeform, 1
Tristan pines for no reason, freeform, 1
all the knights know, freeform, 1
all the knights help, freeform, 1
This is a terrible idea, freeform, 1
Vanora is the best, freeform, 1
and lots of historical research about apples, freeform, 1
Don't Ask, freeform, 1
Hannibal Extended Universe, freeform, 1
Merlin & Arthur Pendragon (Merlin), relationship, 1
Episode: s05e13 The Diamond of the Day, freeform, 1
Bromance, freeform, 6
Arthur Knows About Merlin's Magic (Merlin), freeform, 1
POV Arthur Pendragon (Merlin), freeform, 1
Reading, freeform, 1
Minor Character Death, freeform, 45
Grief/Mourning, freeform, 39
Gabriel (Supernatural), character, 12
Neal Caffrey, character, 1
Nico di Angelo, character, 14
Artemis Fowl II, character, 1
Grubitsch "Grubbs" Grady, character, 1
Jordan Maron | CaptainSparklez, character, 1
Stiles Stilinski, character, 18
Will Treaty, character, 1
Jack Frost (Guardians of Childhood), character, 1
Crossover, freeform, 52
Hogwarts, freeform, 10
original backstory, freeform, 1
Balinor (Merlin), character, 2
Canon Compliant, freeform, 72
Banter, freeform, 9
Episode: s02e13 The Last Dragonlord, freeform, 1
Merthur, relationship, 1
Written in the present tense, freeform, 1
very short, freeform, 1
Ficlet, freeform, 37
bbc merlin - Freeform, freeform, 1
Agravaine (Merlin), character, 1
Balinor/Hunith (Merlin), relationship, 1
Hunith (Merlin), character, 1
Kilgharrah (Merlin), character, 1
Alice (Merlin), character, 1
Lancelot (Merlin), character, 1
Alternate Universe - Royalty, freeform, 19
Royal Merlin, freeform, 1
servant arthur, freeform, 1
Role Reversal, freeform, 4
Lots of dragons - Freeform, freeform, 1
Neymar/Cristiano Ronaldo, relationship, 1
Neymar, character, 2
Cristiano Ronaldo, character, 2
Mick Schumacher/Max Verstappen, relationship, 1
Mick Schumacher, character, 2
Max Verstappen, character, 3
Secret Santa, freeform, 3
Luka Modrić/Ivan Rakitić, relationship, 1
all魔笛, relationship, 1
Luka Modrić, character, 1
Ricardo "Kaká" Izecson dos Santos Leite/Cristiano Ronaldo, relationship, 1
卡配罗, relationship, 1
Ricardo "Kaká" Izecson dos Santos Leite, character, 1
C罗；卡卡；, character, 1
Stéphane Lambiel/Shoma Uno, relationship, 1
Stéphane Lambiel, character, 1
Shoma Uno, character, 1
Toro | Shoma Uno's Dog, character, 1
Emma | Shoma Uno's Dog, character, 1
Itsuki Uno, character, 1
Johnny Weir, character, 1
Daisuke Takahashi, character, 1
Coach/Player Relationship, freeform, 1
Introspection, freeform, 15
Mutual Pining, freeform, 70
so much pining, freeform, 1
Enzo Fernández/Julián Álvarez, relationship, 1
Lewis Hamilton/Sergio Perez, relationship, 1
Lewis Hamilton (Formula 1 RPF), character, 2
Sergio Pérez, character, 1
Slice of Life, freeform, 35
True Love, freeform, 10
Flowers, freeform, 3
Yuzuru Hanyu/Boyang Jin, relationship, 2
Yuzuru Hanyu, character, 2
Boyang Jin, character, 1
Rika Kihira, character, 1
Lando Norris/Carlos Sainz Jr, relationship, 1
Pierre Gasly/Charles Leclerc, relationship, 2
Daniel Ricciardo/Max Verstappen, relationship, 2
Carlos Sainz Jr, character, 1
Lando Norris, character, 1
Charles Leclerc, character, 3
Oscar Piastri, character, 1
Marriage Proposal, freeform, 16
Male Slash, freeform, 17
Male Friendship, freeform, 4
Emiliano Martínez/Reader, relationship, 1
Dibu Martínez, character, 1
Emiliano Martínez, character, 1
Damián Emiliano Martínez, character, 1
Argentina National Team, freeform, 1
Argentina, freeform, 1
FIFA World Cup, freeform, 1
Champions, freeform, 1
Masquerade / Crystal Memories, relationship, 1
Masquerade - Yuzuru Hanyu (Anthropomorphic), character, 1
Crystal Memories - Yuzuru Hanyu (Anthropomorphic), character, 1
Vetle Sjåstad Christiansen/Quentin Fillon Maillet, relationship, 1
Quentin Fillon Maillet, character, 1
Vetle Sjåstad Christiansen, character, 1
Emilien Jacquelin, character, 1
Tarjei Bø, character, 1
Rivalry, freeform, 2
vetle can't deal with his emotions, freeform, 1
so he is all sarcastic and avoidant towards q, freeform, 1
but dont worry he will wake up, freeform, 1
they admire each other so much, freeform, 1
also vetle is really protective, freeform, 1
Assumptions, freeform, 2
Misunderstandings, freeform, 20
Huddling For Warmth, freeform, 1
Near Death Experiences, freeform, 9
Love Confessions, freeform, 44
Nathan Chen/Vincent Zhou, relationship, 1
Nathan Chen, character, 1
Vincent Zhou, character, 1
Mason Mount/Declan Rice, relationship, 1
Mason Mount, character, 1
Declan Rice, character, 1
Lionel Messi/Neymar, relationship, 1
Lionel Messi, character, 2
FIFA World Cup 2022, freeform, 1
Mild Hurt/Comfort, freeform, 16
Alpha Messi, freeform, 1
Omega Neymar, freeform, 1
触手/利马, relationship, 1
Lisandro Martínez/Lionel Messi, relationship, 1
Lisandro Martínez, character, 1
Mick Schumacher & Sebastian Vettel, relationship, 1
Charles Leclerc & Sebastian Vettel, relationship, 1
Hanna Prater/Sebastian Vettel, relationship, 1
Sebastian Vettel, character, 2
Hanna Prater, character, 1
Post-2022 season, freeform, 1
Enemies to Friends, freeform, 5
they're not really enemies but Mick searches someone to blame, freeform, 1
i will make this a ship in next part but here they are becoming friends, freeform, 1
Seb is the grid's dad, freeform, 1
retired Seb with bees, freeform, 1
Children of Characters, freeform, 1
English is not my mothertongue, freeform, 1
just a angsty fic cause Mick has no seat for 2023, freeform, 1
Mick needs a hug, freeform, 1
Lewis Hamilton/Sebastian Vettel, relationship, 1
Lewis Hamilton/Max Verstappen, relationship, 1
Daniel Ricciardo, character, 1
Pierre Gasly, character, 1
One Shot Collection, freeform, 4
Pairings in Title and Trigger Warnings in Notes, freeform, 1
Puppy Play, freeform, 2
Light Dom/sub, freeform, 12
Foursome - M/M/M/M, freeform, 1
Anders/Female Hawke/Nathaniel Howe, relationship, 1
Anders (Dragon Age), character, 8
Female Hawke (Dragon Age), character, 2
Nathaniel Howe, character, 1
erm..., freeform, 1
they are happy, freeform, 1
That's it, freeform, 3
oh oh, freeform, 1
there is a couch too, freeform, 1
but you can't see it :v, freeform, 1
Cole/Cassandra Pentaghast, relationship, 2
Cole (Dragon Age), character, 5
Cassandra Pentaghast, character, 10
kiss, freeform, 1
maybe? - Freeform, freeform, 1
inspired on a fic, freeform, 1
manka's fault, freeform, 1
Lace Harding/The Iron Bull, relationship, 1
Lace Harding, character, 1
The Iron Bull (Dragon Age), character, 2
Brief Exhibitionism, freeform, 1
Desperation Play, freeform, 1
Watersports, freeform, 4
messy sex, freeform, 1
Aftercare, freeform, 14
Orgasm Delay, freeform, 3
Explicit Sexual Content, freeform, 43
Female Lavellan/Solas (Dragon Age), relationship, 2
Female Inquisitor/Solas (Dragon Age), relationship, 2
Lavellan/Solas (Dragon Age), relationship, 1
Inquisitor/Solas (Dragon Age), relationship, 1
Cassandra Pentaghast & Solas, relationship, 1
Female Inquisitor (Dragon Age), character, 8
Female Lavellan (Dragon Age), character, 5
Solas (Dragon Age), character, 7
POV Solas (Dragon Age), freeform, 1
Lavellan/Solas Fluff (Dragon Age), freeform, 1
Male Aeducan/Gorim Saelac, relationship, 1
Alistair/Leliana (Dragon Age), relationship, 1
Gorim Saelac, character, 1
Alistair (Dragon Age), character, 10
Leliana (Dragon Age), character, 7
Break Your Heart For The Holidays 2021, freeform, 1
Warden is Dead (Dragon Age), freeform, 1
Grey Warden sacrifice, freeform, 1
Wakes & Funerals, freeform, 2
Dwarf Culture & Customs, freeform, 2
dwarf funeral, freeform, 1
return to the stone, freeform, 1
Post-Dragon Age: Origins Quest - The Battle of Denerim, freeform, 1
Post-Blight, freeform, 1
Renn/Valta (Dragon Age), relationship, 1
Renn (Dragon Age), character, 1
Valta (Dragon Age), character, 1
Bathing/Washing, freeform, 6
Deep Roads (Dragon Age), freeform, 1
Secret Relationship, freeform, 20
Stolen Moments, freeform, 1
Female Aeducan/Rica Brosca, relationship, 1
Bhelen Aeducan/Rica Brosca, relationship, 1
Bhelen Aeducan & Female Aeducan, relationship, 1
Female Aeducan (Dragon Age), character, 4
Rica Brosca, character, 2
Bhelen Aeducan, character, 2
Vartag Gavorn, character, 2
Endrin Brosca Aeducan, character, 1
Post-Dragon Age: Origins Quest - A Paragon of Her Kind, freeform, 1
Sibling Rivalry, freeform, 5
Sibling Love, freeform, 4
Enemies to Friends to Lovers, freeform, 27
Post-Dragon Age: Origins, freeform, 1
Motherhood, freeform, 4
Class Differences, freeform, 2
Power Dynamics, freeform, 6
Angst with a Happy Ending, freeform, 102
Cole & Varric Tethras, relationship, 1
Varric Tethras, character, 12
Seals (Animals), freeform, 1
Kirkwall (Dragon Age), freeform, 1
Varric Tethras is a Good Friend, freeform, 1
Cole is a Good Friend (Dragon Age), freeform, 1
Female Hawke/Varric Tethras, relationship, 1
Shameless Smut, freeform, 33
Inquisitor Hawke (Dragon Age), freeform, 1
Mage Hawke (Dragon Age), freeform, 1
Purple Hawke (Dragon Age), freeform, 1
Teasing, freeform, 16
Dirty Talk, freeform, 39
Vaginal Fingering, freeform, 28
Vaginal Sex, freeform, 35
Size Difference, freeform, 43
Girth, freeform, 1
Girth is important, freeform, 1
Varric Tethras' Chest Hair, freeform, 2
Accidental Exhibitionism, freeform, 1
Cassandra Pentaghast/Varric Tethras, relationship, 3
Promises, freeform, 4
Mild Angst, freeform, 5
Female Aeducan/Male Brosca (Dragon Age), relationship, 1
Male Brosca (Dragon Age), character, 1
Enemies and Lovers, freeform, 1
Bad Boy Brosca, freeform, 1
Spoiled Princess Aeducan, freeform, 1
Unhealthy Coping Mechanisms, freeform, 9
Consensual Non-Consent, freeform, 1
Consensual But Not Safe Or Sane, freeform, 1
Mild Blood, freeform, 7
Choking, freeform, 19
Verbal Humiliation, freeform, 6
Semi-Public Sex, freeform, 25
Clothed Sex, freeform, 6
First Kiss, freeform, 51
Crisis of Faith, freeform, 1
Pre-Relationship, freeform, 38
Cute Cole (Dragon Age), freeform, 1
POV Cassandra Pentaghast, freeform, 1
Andraste Statue (Dragon Age), freeform, 1
Cassandra deserves the BEST boyfriend, freeform, 1
Cole is the best, freeform, 1
i don't make the rules, freeform, 2
Female Inquisitor/The Iron Bull (Dragon Age), relationship, 1
The Iron Bull/Female Lavellan (Dragon Age), relationship, 1
whump?, freeform, 1
Whump, freeform, 28
former solavellan relationship, freeform, 1
Female Cadash (Dragon Age), character, 1
Red Templar(s) (Dragon Age), character, 1
Canon-Typical Violence, freeform, 53
Varric Tethras Writes, freeform, 1
POV Varric Tethras, freeform, 1
dashing heroics, freeform, 1
Pining, freeform, 64
Vidaar Saelac, character, 1
Gorim's father, freeform, 1
Manka's idea -w-, freeform, 1
Aeducan&Pet, relationship, 1
fluff?, freeform, 2
wholesome?, freeform, 1
Jarak's idea?, freeform, 1
Jarak didn't see this through, freeform, 1
I'm sorry not sorry, freeform, 1
Manka you're gonna love it, freeform, 1
Bhelen Aeducan/Female Aeducan, relationship, 1
Bhelen Aeducan/Female Aeducan/Rica Brosca/Vartag Gavorn, relationship, 1
Sibling Incest, freeform, 14
Incest, freeform, 22
Polyamory, freeform, 22
Predicament Bondage, freeform, 1
Sex Toys, freeform, 25
Nipple Clamps, freeform, 2
Queen Aeducan AU, freeform, 1
Advisor Bhelen AU, freeform, 1
Warden Brosca (Dragon Age), freeform, 1
Background Relationships, freeform, 7
Female Aeducan/Male Brosca/Gorim Saelac - Freeform, freeform, 1
Dom/sub, freeform, 21
Rope Bondage, freeform, 7
Male Lavellan/Dorian Pavus, relationship, 3
Male Lavellan & Dorian Pavus, relationship, 1
Dorian Pavus, character, 7
Male Lavellan (Dragon Age), character, 2
First Meetings, freeform, 39
Attempt at Action, freeform, 1
Death, freeform, 14
not exactly a meet cute, freeform, 1
more like a meet violent, freeform, 1
Alistair/Cullen Rutherford/Female Trevelyan, relationship, 1
Cullen Rutherford, character, 11
Female Trevelyan (Dragon Age), character, 5
Past Relationship(s), freeform, 8
Past Cullen/Alistair - Freeform, freeform, 1
Threesome - F/M/M, freeform, 11
Blow Jobs, freeform, 47
Alcohol, freeform, 12
Soft Dom Cullen Rutherford, freeform, 1
Cunnilingus, freeform, 26
Sex on Furniture, freeform, 1
Female Mage Lavellan/Cullen Rutherford, relationship, 1
Female Lavellan/Cullen Rutherford, relationship, 1
Zevran Arainai/Everyone, relationship, 1
Female Mage Hawke/Fenris, relationship, 1
Iron Bull/Dorian Pavus, relationship, 2
Female Inquisitor/Cullen Rutherford, relationship, 4
Female Mage Lavellan, character, 1
Zevran Arainai, character, 8
Female Hawke, character, 8
Mage Hawke, character, 1
Fenris (Dragon Age), character, 9
Anders, character, 2
the Arishok, character, 1
Morrigan, character, 1
Cole, character, 2
Sera, character, 2
Josephine, character, 1
the Evanuris, character, 1
This will get weird, freeform, 1
but thats fine, freeform, 1
Right?, freeform, 1
The Conclave, freeform, 1
Haven, freeform, 1
Skyhold, freeform, 1
How does one tag things?, freeform, 1
I'll add more as I go, freeform, 1
Solas is Fen'Harel (Dragon Age), freeform, 1
Fuck Canon, freeform, 1
Adorable Cullen Rutherford, freeform, 1
Awkward Cullen Rutherford, freeform, 1
Sweet Cullen Rutherford, freeform, 1
Sassy Inquisitor (Dragon Age), freeform, 1
Niall Horan, character, 24
Louis Tomlinson, character, 31
Harry Styles, character, 35
Mystery, freeform, 19
Creepy, freeform, 3
Niall Horan/Harry Styles, relationship, 3
Harry Styles/Original Male Character(s), relationship, 1
Liam Payne, character, 21
Maura Gallagher, character, 1
Bobby Horan, character, 2
Hurt Niall, freeform, 1
Denial of Feelings, freeform, 6
Alternate Universe - Hospital, freeform, 1
Nurse Harry, freeform, 1
Doctor Niall, freeform, 1
Major Character Injury, freeform, 16
Doctor Liam, freeform, 1
Harry Styles/Louis Tomlinson, relationship, 27
Harry/Louis, relationship, 1
Song Lyrics, freeform, 4
Based on a One Direction Song, freeform, 1
Alternate Universe - No One Direction, freeform, 1
Harry Styles/Kendall Jenner (minor), relationship, 1
Kendall Jenner (minor), character, 1
Boys In Love, freeform, 14
Slow Build, freeform, 17
Eventual Smut, freeform, 48
Famous Harry, freeform, 3
Non-Famous Niall, freeform, 1
Zayn Malik, character, 17
Gemma Styles, character, 5
Nick Grimshaw, character, 1
Alternate Universe - Coffee Shops & Cafés, freeform, 11
Alternate Universe - Bakery, freeform, 1
I have never worked in either so I'm very sorry if some things are inaccurate, freeform, 1
Joker (DCU)/Harleen Quinzel, relationship, 2
Joker (DCU)/Bruce Wayne, relationship, 2
June Moone/Harleen Quinzel, relationship, 1
